date,close
2011-09-14,1055.7384856655387
2011-09-15,1056.1079941355217
2011-09-16,1056.4776319334692
2011-09-19,1056.847399104646
2011-09-20,1057.217295694333
2011-09-21,1057.587321747826
2011-09-22,1057.957477310438
2011-09-23,1058.3277624274967
2011-09-26,1058.6981771443463
2011-09-27,1059.068721506347
2011-09-28,1059.4393955588744
2011-09-29,1059.8101993473201
2011-09-30,1060.1811329170919
2011-10-03,1060.552196313613
2011-10-04,1060.9233895823227
2011-10-05,1061.2947127686764
2011-10-06,1061.6661659181457
2011-10-07,1062.037749076217
2011-10-10,1062.409462288394
2011-10-11,1062.7813056001949
2011-10-12,1063.153279057155
2011-10-13,1063.525382704825
2011-10-14,1063.8976165887716
2011-10-17,1064.269980754578
2011-10-18,1064.642475247842
2011-10-19,1065.0151001141787
2011-10-20,1065.3878553992188
2011-10-21,1065.7607411486088
2011-10-24,1066.1337574080108
2011-10-25,1066.5069042231037
2011-10-26,1066.880181639582
2011-10-27,1067.253589703156
2011-10-28,1067.627128459552
2011-10-31,1068.000797954513
2011-11-01,1068.374598233797
2011-11-02,1068.7485293431791
2011-11-03,1069.1225913284493
2011-11-04,1069.4967842354142
2011-11-07,1069.8711081098966
2011-11-08,1070.2455629977353
2011-11-09,1070.6201489447844
2011-11-10,1070.994865996915
2011-11-11,1071.369714200014
2011-11-14,1071.7446935999842
2011-11-15,1072.1198042427443
2011-11-16,1072.4950461742294
2011-11-17,1072.8704194403904
2011-11-18,1073.2459240871945
2011-11-21,1073.6215601606252
2011-11-22,1073.9973277066815
2011-11-23,1074.3732267713788
2011-11-24,1074.749257400749
2011-11-25,1075.1254196408393
2011-11-28,1075.5017135377136
2011-11-29,1075.8781391374519
2011-11-30,1076.2546964861501
2011-12-01,1076.6313856299203
2011-12-02,1077.008206614891
2011-12-05,1077.3851594872062
2011-12-06,1077.7622442930267
2011-12-07,1078.1394610785296
2011-12-08,1078.516809889907
2011-12-09,1078.8942907733688
2011-12-12,1079.2719037751394
2011-12-13,1079.6496489414608
2011-12-14,1080.0275263185906
2011-12-15,1080.4055359528022
2011-12-16,1080.7836778903857
2011-12-19,1081.1619521776474
2011-12-20,1081.5403588609097
2011-12-21,1081.9188979865112
2011-12-22,1082.2975696008064
2011-12-23,1082.6763737501667
2011-12-26,1083.0553104809794
2011-12-27,1083.434379839648
2011-12-28,1083.813581872592
2011-12-29,1084.1929166262476
2011-12-30,1084.572384147067
2012-01-02,1084.9519844815186
2012-01-03,1085.331717676087
2012-01-04,1085.7115837772737
2012-01-05,1086.0915828315958
2012-01-06,1086.4717148855868
2012-01-09,1086.851979985797
2012-01-10,1087.232378178792
2012-01-11,1087.6129095111546
2012-01-12,1087.9935740294836
2012-01-13,1088.3743717803943
2012-01-16,1088.7553028105174
2012-01-17,1089.1363671665013
2012-01-18,1089.5175648950096
2012-01-19,1089.8988960427232
2012-01-20,1090.2803606563382
2012-01-23,1090.661958782568
2012-01-24,1091.043690468142
2012-01-25,1091.4255557598058
2012-01-26,1091.8075547043218
2012-01-27,1092.1896873484684
2012-01-30,1092.5719537390405
2012-01-31,1092.9543539228491
2012-02-01,1093.3368879467223
2012-02-02,1093.7195558575038
2012-02-03,1094.102357702054
2012-02-06,1094.4852935272497
2012-02-07,1094.8683633799842
2012-02-08,1095.2515673071675
2012-02-09,1095.634905355725
2012-02-10,1096.0183775725995
2012-02-13,1096.4019840047501
2012-02-14,1096.7857246991518
2012-02-15,1097.1695997027966
2012-02-16,1097.5536090626927
2012-02-17,1097.9377528258647
2012-02-20,1098.3220310393538
2012-02-21,1098.7064437502177
2012-02-22,1099.0909910055302
2012-02-23,1099.4756728523823
2012-02-24,1099.8604893378806
2012-02-27,1100.2454405091491
2012-02-28,1100.6305264133273
2012-02-29,1101.015747097572
2012-03-01,1101.4011026090564
2012-03-02,1101.7865929949696
2012-03-05,1102.172218302518
2012-03-06,1102.557978578924
2012-03-07,1102.9438738714266
2012-03-08,1103.3299042272818
2012-03-09,1103.7160696937613
2012-03-12,1104.1023703181543
2012-03-13,1104.488806147766
2012-03-14,1104.8753772299176
2012-03-15,1105.2620836119481
2012-03-16,1105.6489253412126
2012-03-19,1106.035902465082
2012-03-20,1106.423015030945
2012-03-21,1106.8102630862059
2012-03-22,1107.197646678286
2012-03-23,1107.5851658546235
2012-03-26,1107.9728206626726
2012-03-27,1108.3606111499048
2012-03-28,1108.7485373638074
2012-03-29,1109.1365993518848
2012-03-30,1109.524797161658
2012-04-02,1109.9131308406647
2012-04-03,1110.301600436459
2012-04-04,1110.6902059966117
2012-04-05,1111.0789475687106
2012-04-06,1111.4678252003598
2012-04-09,1111.85683893918
2012-04-10,1112.245988832809
2012-04-11,1112.6352749289003
2012-04-12,1113.0246972751256
2012-04-13,1113.414255919172
2012-04-16,1113.803950908744
2012-04-17,1114.193782291562
2012-04-18,1114.5837501153642
2012-04-19,1114.9738544279046
2012-04-20,1115.3640952769545
2012-04-23,1115.7544727103016
2012-04-24,1116.1449867757503
2012-04-25,1116.535637521122
2012-04-26,1116.9264249942544
2012-04-27,1117.3173492430024
2012-04-30,1117.7084103152374
2012-05-01,1118.0996082588479
2012-05-02,1118.4909431217386
2012-05-03,1118.8824149518314
2012-05-04,1119.2740237970645
2012-05-07,1119.6657697053936
2012-05-08,1120.0576527247906
2012-05-09,1120.4496729032442
2012-05-10,1120.8418302887603
2012-05-11,1121.2341249293615
2012-05-14,1121.6265568730869
2012-05-15,1122.0191261679927
2012-05-16,1122.4118328621514
2012-05-17,1122.8046770036533
2012-05-18,1123.1976586406047
2012-05-21,1123.590777821129
2012-05-22,1123.9840345933665
2012-05-23,1124.3774290054741
2012-05-24,1124.7709611056262
2012-05-25,1125.1646309420134
2012-05-28,1125.5584385628433
2012-05-29,1125.9523840163404
2012-05-30,1126.3464673507463
2012-05-31,1126.740688614319
2012-06-01,1127.135047855334
2012-06-04,1127.5295451220834
2012-06-05,1127.9241804628764
2012-06-06,1128.3189539260386
2012-06-07,1128.7138655599126
2012-06-08,1129.1089154128588
2012-06-11,1129.5041035332533
2012-06-12,1129.89942996949
2012-06-13,1130.2948947699795
2012-06-14,1130.6904979831488
2012-06-15,1131.086239657443
2012-06-18,1131.482119841323
2012-06-19,1131.8781385832676
2012-06-20,1132.274295931772
2012-06-21,1132.670591935348
2012-06-22,1133.0670266425257
2012-06-25,1133.4636001018505
2012-06-26,1133.8603123618861
2012-06-27,1134.2571634712128
2012-06-28,1134.6541534784278
2012-06-29,1135.0512824321452
2012-07-02,1135.4485503809965
2012-07-03,1135.84595737363
2012-07-04,1136.2435034587108
2012-07-05,1136.6411886849214
2012-07-06,1137.0390131009613
2012-07-09,1137.4369767555468
2012-07-10,1137.8350796974112
2012-07-11,1138.2333219753054
2012-07-12,1138.6317036379967
2012-07-13,1139.0302247342702
2012-07-16,1139.4288853129272
2012-07-17,1139.8276854227868
2012-07-18,1140.2266251126846
2012-07-19,1140.6257044314743
2012-07-20,1141.0249234280254
2012-07-23,1141.4242821512253
2012-07-24,1141.8237806499783
2012-07-25,1142.223418973206
2012-07-26,1142.6231971698467
2012-07-27,1143.0231152888562
2012-07-30,1143.4231733792074
2012-07-31,1143.82337148989
2012-08-01,1144.2237096699114
2012-08-02,1144.6241879682962
2012-08-03,1145.0248064340851
2012-08-06,1145.425565116337
2012-08-07,1145.826464064128
2012-08-08,1146.2275033265505
2012-08-09,1146.628682952715
2012-08-10,1147.0300029917487
2012-08-13,1147.4314634927957
2012-08-14,1147.8330645050182
2012-08-15,1148.234806077595
2012-08-16,1148.6366882597224
2012-08-17,1149.0387111006132
2012-08-20,1149.4408746494987
2012-08-21,1149.843178955626
2012-08-22,1150.2456240682607
2012-08-23,1150.6482100366845
2012-08-24,1151.0509369101976
2012-08-27,1151.453804738116
2012-08-28,1151.8568135697747
2012-08-29,1152.259963454524
2012-08-30,1152.6632544417332
2012-08-31,1153.066686580788
2012-09-03,1153.4702599210914
2012-09-04,1153.8739745120638
2012-09-05,1154.277830403143
2012-09-06,1154.6818276437843
2012-09-07,1155.0859662834596
2012-09-10,1155.490246371659
2012-09-11,1155.8946679578892
2012-09-12,1156.2992310916748
2012-09-13,1156.7039358225568
2012-09-14,1157.1087822000948
2012-09-17,1157.513770273865
2012-09-18,1157.918900093461
2012-09-19,1158.3241717084939
2012-09-20,1158.729585168592
2012-09-21,1159.1351405234009
2012-09-24,1159.5408378225843
2012-09-25,1159.9466771158222
2012-09-26,1160.3526584528129
2012-09-27,1160.7587818832715
2012-09-28,1161.1650474569306
2012-10-01,1161.5714552235406
2012-10-02,1161.978005232869
2012-10-03,1162.3846975347005
2012-10-04,1162.7915321788378
2012-10-05,1163.1985092151006
2012-10-08,1163.6056286933258
2012-10-09,1164.0128906633686
2012-10-10,1164.4202951751008
2012-10-11,1164.8278422784122
2012-10-12,1165.2355320232098
2012-10-15,1165.6433644594179
2012-10-16,1166.051339636979
2012-10-17,1166.459457605852
2012-10-18,1166.8677184160142
2012-10-19,1167.2761221174599
2012-10-22,1167.6846687602012
2012-10-23,1168.0933583942674
2012-10-24,1168.5021910697055
2012-10-25,1168.91116683658
2012-10-26,1169.3202857449728
2012-10-29,1169.7295478449837
2012-10-30,1170.1389531867294
2012-10-31,1170.5485018203449
2012-11-01,1170.9581937959822
2012-11-02,1171.3680291638107
2012-11-05,1171.778007974018
2012-11-06,1172.188130276809
2012-11-07,1172.598396122406
2012-11-08,1173.008805561049
2012-11-09,1173.4193586429956
2012-11-12,1173.8300554185205
2012-11-13,1174.2408959379172
2012-11-14,1174.6518802514956
2012-11-15,1175.0630084095837
2012-11-16,1175.474280462527
2012-11-19,1175.8856964606891
2012-11-20,1176.2972564544505
2012-11-21,1176.7089604942096
2012-11-22,1177.1208086303825
2012-11-23,1177.5328009134034
2012-11-26,1177.9449373937232
2012-11-27,1178.3572181218112
2012-11-28,1178.7696431481538
2012-11-29,1179.1822125232559
2012-11-30,1179.5949262976392
2012-12-03,1180.0077845218434
2012-12-04,1180.420787246426
2012-12-05,1180.8339345219624
2012-12-06,1181.2472263990453
2012-12-07,1181.6606629282849
2012-12-10,1182.0742441603097
2012-12-11,1182.487970145766
2012-12-12,1182.901840935317
2012-12-13,1183.3158565796446
2012-12-14,1183.7300171294476
2012-12-17,1184.144322635443
2012-12-18,1184.5587731483654
2012-12-19,1184.9733687189673
2012-12-20,1185.3881093980192
2012-12-21,1185.8029952363086
2012-12-24,1186.2180262846414
2012-12-25,1186.6332025938411
2012-12-26,1187.048524214749
2012-12-27,1187.4639911982242
2012-12-28,1187.8796035951439
2012-12-31,1188.2953614564021
2013-01-01,1188.711264832912
2013-01-02,1189.1273137756039
2013-01-03,1189.5435083354253
2013-01-04,1189.9598485633428
2013-01-07,1190.3763345103403
2013-01-08,1190.792966227419
2013-01-09,1191.2097437655984
2013-01-10,1191.6266671759163
2013-01-11,1192.043736509428
2013-01-14,1192.4609518172065
2013-01-15,1192.8783131503426
2013-01-16,1193.2958205599452
2013-01-17,1193.7134740971414
2013-01-18,1194.1312738130753
2013-01-21,1194.54921975891
2013-01-22,1194.9673119858257
2013-01-23,1195.3855505450208
2013-01-24,1195.8039354877117
2013-01-25,1196.2224668651324
2013-01-28,1196.6411447285352
2013-01-29,1197.0599691291902
2013-01-30,1197.4789401183857
2013-01-31,1197.8980577474272
2013-02-01,1198.3173220676388
2013-02-04,1198.7367331303626
2013-02-05,1199.1562909869583
2013-02-06,1199.575995688804
2013-02-07,1199.9958472872952
2013-02-08,1200.4158458338459
2013-02-11,1200.835991379888
2013-02-12,1201.2562839768707
2013-02-13,1201.6767236762628
2013-02-14,1202.0973105295495
2013-02-15,1202.5180445882352
2013-02-18,1202.938925903841
2013-02-19,1203.3599545279073
2013-02-20,1203.7811305119924
2013-02-21,1204.2024539076717
2013-02-22,1204.6239247665394
2013-02-25,1205.0455431402077
2013-02-26,1205.4673090803067
2013-02-27,1205.889222638485
2013-02-28,1206.3112838664085
2013-03-01,1206.7334928157618
2013-03-04,1207.1558495382476
2013-03-05,1207.578354085586
2013-03-06,1208.0010065095162
2013-03-07,1208.4238068617944
2013-03-08,1208.8467551941962
2013-03-11,1209.2698515585143
2013-03-12,1209.69309600656
2013-03-13,1210.1164885901624
2013-03-14,1210.540029361169
2013-03-15,1210.9637183714453
2013-03-18,1211.3875556728756
2013-03-19,1211.8115413173612
2013-03-20,1212.2356753568222
2013-03-21,1212.6599578431972
2013-03-22,1213.0843888284423
2013-03-25,1213.5089683645324
2013-03-26,1213.93369650346
2013-03-27,1214.3585732972363
2013-03-28,1214.7835987978904
2013-03-29,1215.2087730574697
2013-04-01,1215.6340961280398
2013-04-02,1216.0595680616848
2013-04-03,1216.4851889105064
2013-04-04,1216.910958726625
2013-04-05,1217.3368775621796
2013-04-08,1217.7629454693265
2013-04-09,1218.1891625002409
2013-04-10,1218.6155287071158
2013-04-11,1219.0420441421634
2013-04-12,1219.4687088576134
2013-04-15,1219.8955229057135
2013-04-16,1220.3224863387306
2013-04-17,1220.7495992089493
2013-04-18,1221.1768615686726
2013-04-19,1221.6042734702216
2013-04-22,1222.0318349659365
2013-04-23,1222.4595461081747
2013-04-24,1222.8874069493124
2013-04-25,1223.3154175417449
2013-04-26,1223.7435779378848
2013-04-29,1224.1718881901631
2013-04-30,1224.6003483510297
2013-05-01,1225.0289584729526
2013-05-02,1225.4577186084182
2013-05-03,1225.8866288099312
2013-05-06,1226.3156891300148
2013-05-07,1226.7448996212104
2013-05-08,1227.174260336078
2013-05-09,1227.6037713271958
2013-05-10,1228.0334326471602
2013-05-13,1228.4632443485868
2013-05-14,1228.893206484109
2013-05-15,1229.3233191063784
2013-05-16,1229.7535822680657
2013-05-17,1230.1839960218595
2013-05-20,1230.6145604204673
2013-05-21,1231.0452755166145
2013-05-22,1231.4761413630456
2013-05-23,1231.9071580125228
2013-05-24,1232.3383255178271
2013-05-27,1232.7696439317583
2013-05-28,1233.2011133071346
2013-05-29,1233.632733696792
2013-05-30,1234.0645051535862
2013-05-31,1234.49642773039
2013-06-03,1234.9285014800957
2013-06-04,1235.360726455614
2013-06-05,1235.7931027098734
2013-06-06,1236.225630295822
2013-06-07,1236.6583092664257
2013-06-10,1237.091139674669
2013-06-11,1237.524121573555
2013-06-12,1237.957255016106
2013-06-13,1238.3905400553617
2013-06-14,1238.823976744381
2013-06-17,1239.257565136242
2013-06-18,1239.6913052840398
2013-06-19,1240.125197240889
2013-06-20,1240.5592410599236
2013-06-21,1240.9934367942944
2013-06-24,1241.4277844971725
2013-06-25,1241.862284221747
2013-06-26,1242.2969360212246
2013-06-27,1242.731739948832
2013-06-28,1243.1666960578143
2013-07-01,1243.6018044014345
2013-07-02,1244.037065032975
2013-07-03,1244.4724780057368
2013-07-04,1244.908043373039
2013-07-05,1245.3437611882193
2013-07-08,1245.7796315046355
2013-07-09,1246.215654375662
2013-07-10,1246.651829854694
2013-07-11,1247.0881579951429
2013-07-12,1247.5246388504413
2013-07-15,1247.9612724740389
2013-07-16,1248.398058919405
2013-07-17,1248.8349982400268
2013-07-18,1249.272090489411
2013-07-19,1249.7093357210824
2013-07-22,1250.146733988585
2013-07-23,1250.5842853454812
2013-07-24,1251.021989845352
2013-07-25,1251.459847541798
2013-07-26,1251.8978584884378
2013-07-29,1252.3360227389087
2013-07-30,1252.7743403468673
2013-07-31,1253.2128113659887
2013-08-01,1253.6514358499671
2013-08-02,1254.0902138525148
2013-08-05,1254.5291454273633
2013-08-06,1254.968230628263
2013-08-07,1255.407469508983
2013-08-08,1255.8468621233112
2013-08-09,1256.2864085250544
2013-08-12,1256.7261087680383
2013-08-13,1257.165962906107
2013-08-14,1257.6059709931244
2013-08-15,1258.0461330829721
2013-08-16,1258.4864492295512
2013-08-19,1258.9269194867818
2013-08-20,1259.3675439086023
2013-08-21,1259.8083225489704
2013-08-22,1260.2492554618627
2013-08-23,1260.6903427012746
2013-08-26,1261.13158432122
2013-08-27,1261.5729803757324
2013-08-28,1262.0145309188642
2013-08-29,1262.4562360046857
2013-08-30,1262.8980956872874
2013-09-02,1263.3401100207782
2013-09-03,1263.7822790592857
2013-09-04,1264.2246028569566
2013-09-05,1264.6670814679567
2013-09-06,1265.1097149464706
2013-09-09,1265.552503346702
2013-09-10,1265.9954467228733
2013-09-11,1266.4385451292264
2013-09-12,1266.8817986200215
2013-09-13,1267.3252072495386
2013-09-16,1267.768771072076
2013-09-17,1268.2124901419515
2013-09-18,1268.6563645135013
2013-09-19,1269.1003942410812
2013-09-20,1269.5445793790657
2013-09-23,1269.9889199818483
2013-09-24,1270.433416103842
2013-09-25,1270.8780677994787
2013-09-26,1271.3228751232086
2013-09-27,1271.7678381295018
2013-09-30,1272.2129568728474
2013-10-01,1272.6582314077527
2013-10-02,1273.1036617887457
2013-10-03,1273.5492480703717
2013-10-04,1273.9949903071965
2013-10-07,1274.4408885538041
2013-10-08,1274.886942864798
2013-10-09,1275.3331532948007
2013-10-10,1275.779519898454
2013-10-11,1276.2260427304186
2013-10-14,1276.6727218453743
2013-10-15,1277.1195572980203
2013-10-16,1277.5665491430748
2013-10-17,1278.013697435275
2013-10-18,1278.4610022293775
2013-10-21,1278.9084635801578
2013-10-22,1279.356081542411
2013-10-23,1279.803856170951
2013-10-24,1280.2517875206108
2013-10-25,1280.699875646243
2013-10-28,1281.1481206027192
2013-10-29,1281.5965224449303
2013-10-30,1282.045081227786
2013-10-31,1282.493797006216
2013-11-01,1282.9426698351683
2013-11-04,1283.3916997696106
2013-11-05,1283.8408868645301
2013-11-06,1284.2902311749328
2013-11-07,1284.7397327558442
2013-11-08,1285.189391662309
2013-11-11,1285.6392079493908
2013-11-12,1286.089181672173
2013-11-13,1286.5393128857586
2013-11-14,1286.9896016452687
2013-11-15,1287.4400480058446
2013-11-18,1287.8906520226467
2013-11-19,1288.3414137508548
2013-11-20,1288.7923332456676
2013-11-21,1289.2434105623038
2013-11-22,1289.6946457560007
2013-11-25,1290.1460388820153
2013-11-26,1290.597589995624
2013-11-27,1291.0492991521228
2013-11-28,1291.501166406826
2013-11-29,1291.9531918150685
2013-12-02,1292.405375432204
2013-12-03,1292.8577173136052
2013-12-04,1293.310217514665
2013-12-05,1293.7628760907953
2013-12-06,1294.2156930974272
2013-12-09,1294.6686685900113
2013-12-10,1295.1218026240178
2013-12-11,1295.5750952549363
2013-12-12,1296.0285465382758
2013-12-13,1296.482156529564
2013-12-16,1296.9359252843494
2013-12-17,1297.389852858199
2013-12-18,1297.8439393066997
2013-12-19,1298.298184685457
2013-12-20,1298.752589050097
2013-12-23,1299.2071524562648
2013-12-24,1299.6618749596246
2013-12-25,1300.1167566158604
2013-12-26,1300.5717974806762
2013-12-27,1301.0269976097943
2013-12-30,1301.4823570589579
2013-12-31,1301.9378758839284
2014-01-01,1302.3935541404878
2014-01-02,1302.849391884437
2014-01-03,1303.3053891715967
2014-01-06,1303.761546057807
2014-01-07,1304.2178625989272
2014-01-08,1304.6743388508369
2014-01-09,1305.1309748694346
2014-01-10,1305.5877707106392
2014-01-13,1306.044726430388
2014-01-14,1306.5018420846388
2014-01-15,1306.9591177293685
2014-01-16,1307.4165534205738
2014-01-17,1307.874149214271
2014-01-20,1308.3319051664962
2014-01-21,1308.7898213333044
2014-01-22,1309.247897770771
2014-01-23,1309.706134534991
2014-01-24,1310.1645316820782
2014-01-27,1310.6230892681672
2014-01-28,1311.081807349411
2014-01-29,1311.5406859819834
2014-01-30,1311.9997252220771
2014-01-31,1312.4589251259051
2014-02-03,1312.9182857496992
2014-02-04,1313.3778071497118
2014-02-05,1313.8374893822142
2014-02-06,1314.2973325034982
2014-02-07,1314.7573365698743
2014-02-10,1315.2175016376739
2014-02-11,1315.6778277632473
2014-02-12,1316.1383150029644
2014-02-13,1316.5989634132156
2014-02-14,1317.0597730504103
2014-02-17,1317.5207439709782
2014-02-18,1317.9818762313682
2014-02-19,1318.4431698880492
2014-02-20,1318.9046249975102
2014-02-21,1319.3662416162592
2014-02-24,1319.828019800825
2014-02-25,1320.2899596077552
2014-02-26,1320.752061093618
2014-02-27,1321.214324315001
2014-02-28,1321.6767493285113
2014-03-03,1322.1393361907762
2014-03-04,1322.6020849584431
2014-03-05,1323.064995688179
2014-03-06,1323.5280684366696
2014-03-07,1323.9913032606225
2014-03-10,1324.454700216764
2014-03-11,1324.9182593618398
2014-03-12,1325.3819807526165
2014-03-13,1325.8458644458801
2014-03-14,1326.3099104984365
2014-03-17,1326.774118967111
2014-03-18,1327.2384899087494
2014-03-19,1327.7030233802177
2014-03-20,1328.1677194384008
2014-03-21,1328.6325781402043
2014-03-24,1329.0975995425533
2014-03-25,1329.5627837023933
2014-03-26,1330.0281306766892
2014-03-27,1330.4936405224262
2014-03-28,1330.959313296609
2014-03-31,1331.425149056263
2014-04-01,1331.8911478584328
2014-04-02,1332.3573097601834
2014-04-03,1332.8236348185997
2014-04-04,1333.290123090786
2014-04-07,1333.756774633868
2014-04-08,1334.2235895049898
2014-04-09,1334.6905677613167
2014-04-10,1335.1577094600334
2014-04-11,1335.6250146583443
2014-04-14,1336.0924834134748
2014-04-15,1336.5601157826698
2014-04-16,1337.0279118231936
2014-04-17,1337.4958715923317
2014-04-18,1337.9639951473891
2014-04-21,1338.432282545691
2014-04-22,1338.900733844582
2014-04-23,1339.3693491014276
2014-04-24,1339.8381283736132
2014-04-25,1340.3070717185442
2014-04-28,1340.7761791936457
2014-04-29,1341.2454508563635
2014-04-30,1341.7148867641636
2014-05-01,1342.184486974531
2014-05-02,1342.654251544972
2014-05-05,1343.124180533013
2014-05-06,1343.5942739961997
2014-05-07,1344.0645319920984
2014-05-08,1344.5349545782958
2014-05-09,1345.0055418123982
2014-05-12,1345.476293752033
2014-05-13,1345.9472104548463
2014-05-14,1346.4182919785055
2014-05-15,1346.889538380698
2014-05-16,1347.3609497191314
2014-05-19,1347.8325260515333
2014-05-20,1348.3042674356514
2014-05-21,1348.776173929254
2014-05-22,1349.248245590129
2014-05-23,1349.7204824760859
2014-05-26,1350.1928846449525
2014-05-27,1350.6654521545781
2014-05-28,1351.1381850628322
2014-05-29,1351.6110834276044
2014-05-30,1352.0841473068042
2014-06-02,1352.5573767583617
2014-06-03,1353.0307718402273
2014-06-04,1353.5043326103714
2014-06-05,1353.9780591267852
2014-06-06,1354.4519514474796
2014-06-09,1354.9260096304863
2014-06-10,1355.400233733857
2014-06-11,1355.874623815664
2014-06-12,1356.3491799339997
2014-06-13,1356.8239021469767
2014-06-16,1357.2987905127284
2014-06-17,1357.7738450894078
2014-06-18,1358.2490659351893
2014-06-19,1358.7244531082667
2014-06-20,1359.2000066668547
2014-06-23,1359.6757266691884
2014-06-24,1360.1516131735227
2014-06-25,1360.6276662381335
2014-06-26,1361.103885921317
2014-06-27,1361.5802722813894
2014-06-30,1362.056825376688
2014-07-01,1362.53354526557
2014-07-02,1363.010432006413
2014-07-03,1363.4874856576155
2014-07-04,1363.964706277596
